machine_id,brand_id,model,model_canonical,machine_type,mount_type,primary_track_size_id,horsepower,operating_weight_lbs,std_gpm,hf_gpm,std_psi,lift_type,coupler_type,validation_status,source_systems,machine_status,canonical_model_group,shopify_handle,shopify_url,navigation_source
mdl_case_16rtn,br_case,16RTN,16RTN,Mini Excavator,Excavator Pin-On,ts_230x96x31,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Case 16RTN,case-16rtn,/pages/equipment-model/case-16rtn,track_finder_v1
mdl_case_17rtnmaxi,br_case,17RTNMAXI,17RTNMAXI,,,,,,,,,,,,supplier_fitment,quarantine,Case 17RTNMAXI,,,
mdl_case_1825b,br_case,1825B,1825B,,,,,,,,,,,,supplier_fitment,quarantine,Case 1825B,,,
mdl_case_1825c,br_case,1825C,1825C,,,,,,,,,,,,supplier_fitment,quarantine,Case 1825C,,,
mdl_case_1835c,br_case,1835C,1835C,,,,,,,,,,,,supplier_fitment,quarantine,Case 1835C,,,
mdl_case_1838,br_case,1838,1838,,,,,,,,,,,,supplier_fitment,quarantine,Case 1838,,,
mdl_case_1840,br_case,1840,1840,,,,,,,,,,,,supplier_fitment,quarantine,Case 1840,,,
mdl_case_1845,br_case,1845,1845,,,,,,,,,,,,supplier_fitment,quarantine,Case 1845,,,
mdl_case_1845b,br_case,1845B,1845B,,,,,,,,,,,,supplier_fitment,quarantine,Case 1845B,,,
mdl_case_1845c,br_case,1845C,1845C,,,,,,,,,,,,supplier_fitment,quarantine,Case 1845C,,,
mdl_case_28,br_case,28,28,,,,,,,,,,,,supplier_fitment,quarantine,Case 28,,,
mdl_case_28maxi,br_case,28MAXI,28MAXI,,,,,,,,,,,,supplier_fitment,quarantine,Case 28MAXI,,,
mdl_case_31,br_case,31,31,,,,,,,,,,,,supplier_fitment,quarantine,Case 31,,,
mdl_case_31maxi,br_case,31MAXI,31MAXI,,,,,,,,,,,,supplier_fitment,quarantine,Case 31MAXI,,,
mdl_case_35maxi,br_case,35MAXI,35MAXI,,,,,,,,,,,,supplier_fitment,quarantine,Case 35MAXI,,,
mdl_case_35stb,br_case,35STB,35STB,,,,,,,,,,,,supplier_fitment,quarantine,Case 35STB,,,
mdl_case_40xt,br_case,40XT,40XT,,,,,,,,,,,,supplier_fitment,quarantine,Case 40XT,,,
mdl_case_410,br_case,410,410,,,,,,,,,,,,supplier_fitment,quarantine,Case 410,,,
mdl_case_420,br_case,420,420,,,,,,,,,,,,supplier_fitment,quarantine,Case 420,,,
mdl_case_420_ct,br_case,420 CT,420 CT,,,,,,,,,,,,size_index,reference,Case 420 CT,,,
mdl_case_420ct,br_case,420CT,420CT,Skid Steer,,ts_320x86bx50,59,7350,19.5,,3000,,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case 420CT,case-420ct,/pages/equipment-model/case-420ct,track_finder_v1
mdl_case_430,br_case,430,430,,,,,,,,,,,,supplier_fitment,quarantine,Case 430,,,
mdl_case_435,br_case,435,435,,,,,,,,,,,,supplier_fitment,quarantine,Case 435,,,
mdl_case_440,br_case,440,440,,,,,,,,,,,,supplier_fitment,quarantine,Case 440,,,
mdl_case_440_ct_series_3,br_case,440 CT - SERIES 3,440 CT - SERIES 3,,,,,,,,,,,,size_index,quarantine,Case 440 CT - SERIES 3,,,
mdl_case_440ct,br_case,440CT,440CT,Skid Steer,,ts_400x86bx50,89,8915,21.9,,3000,,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case 440CT,case-440ct,/pages/equipment-model/case-440ct,track_finder_v1
mdl_case_445,br_case,445,445,,,,,,,,,,,,supplier_fitment,quarantine,Case 445,,,
mdl_case_445ct,br_case,445CT,445CT,Skid Steer,Universal Quick-Attach,ts_450x86bx55,80,9815,21.0,,3000,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case 445CT,case-445ct,/pages/equipment-model/case-445ct,track_finder_v1
mdl_case_450,br_case,450,450,,,,,,,,,,,,supplier_fitment,quarantine,Case 450,,,
mdl_case_450ct,br_case,450CT,450CT,Skid Steer,,ts_450x86bx55,88,10915,22.1,,3000,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case 450CT,case-450ct,/pages/equipment-model/case-450ct,track_finder_v1
mdl_case_465,br_case,465,465,,,,,,,,,,,,supplier_fitment,quarantine,Case 465,,,
mdl_case_480fll_4x4,br_case,480FLL 4X4,480FLL 4X4,,,,,,,,,,,,supplier_fitment,quarantine,Case 480FLL 4X4,,,
mdl_case_50maxi,br_case,50MAXI,50MAXI,,,,,,,,,,,,supplier_fitment,quarantine,Case 50MAXI,,,
mdl_case_50rtb,br_case,50RTB,50RTB,,,,,,,,,,,,supplier_fitment,quarantine,Case 50RTB,,,
mdl_case_580l,br_case,580L,580L,,,,,,,,,,,,supplier_fitment,quarantine,Case 580L,,,
mdl_case_6030,br_case,6030,6030,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Needs Review,airtable|fitment_json,active_v1,Case 6030,case-6030,/pages/equipment-model/case-6030,track_finder_v1
mdl_case_6030turbo,br_case,6030TURBO,6030TURBO,,,,,,,,,,,,supplier_fitment,quarantine,Case 6030TURBO,,,
mdl_case_6060turbo,br_case,6060TURBO,6060TURBO,,,,,,,,,,,,supplier_fitment,quarantine,Case 6060TURBO,,,
mdl_case_60xt,br_case,60XT,60XT,,,,,,,,,,,,supplier_fitment,quarantine,Case 60XT,,,
mdl_case_70xt,br_case,70XT,70XT,,,,,,,,,,,,supplier_fitment,quarantine,Case 70XT,,,
mdl_case_75xt,br_case,75XT,75XT,,,,,,,,,,,,supplier_fitment,quarantine,Case 75XT,,,
mdl_case_85xt,br_case,85XT,85XT,,,,,,,,,,,,supplier_fitment,quarantine,Case 85XT,,,
mdl_case_90xt,br_case,90XT,90XT,,,,,,,,,,,,supplier_fitment,quarantine,Case 90XT,,,
mdl_case_95xt,br_case,95XT,95XT,,,,,,,,,,,,supplier_fitment,quarantine,Case 95XT,,,
mdl_case_ck08,br_case,CK08,CK08,,,,,,,,,,,,supplier_fitment,quarantine,Case CK08,,,
mdl_case_ck13,br_case,CK13,CK13,,,,,,,,,,,,supplier_fitment,quarantine,Case CK13,,,
mdl_case_ck15,br_case,CK15,CK15,,,,,,,,,,,,supplier_fitment,quarantine,Case CK15,,,
mdl_case_ck16,br_case,CK16,CK16,Skid Steer,,ts_320x86x48,,,,,,,,Needs Review,airtable|supplier_fitment,active_v1,Case CK16,case-ck16,/pages/equipment-model/case-ck16,track_finder_v1
mdl_case_ck25,br_case,CK25,CK25,,,,,,,,,,,,supplier_fitment,quarantine,Case CK25,,,
mdl_case_ck28,br_case,CK28,CK28,Mini Excavator,Excavator Pin-On,ts_300x525nx78,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CK28,case-ck28,/pages/equipment-model/case-ck28,track_finder_v1
mdl_case_ck31,br_case,CK31,CK31,,,,,,,,,,,,supplier_fitment,quarantine,Case CK31,,,
mdl_case_ck32,br_case,CK32,CK32,Skid Steer,,ts_320x86x52,,,,,,,,Needs Review,airtable|shopify_meta|supplier_fitment,active_v1,Case CK32,case-ck32,/pages/equipment-model/case-ck32,track_finder_v1
mdl_case_ck35,br_case,CK35,CK35,,,ts_350x525x86,,,,,,,,,size_index|supplier_fitment,review,Case CK35,,,
mdl_case_ck36,br_case,CK36,CK36,,,,,,,,,,,,supplier_fitment,quarantine,Case CK36,,,
mdl_case_ck50,br_case,CK50,CK50,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CK50,case-ck50,/pages/equipment-model/case-ck50,track_finder_v1
mdl_case_ck52,br_case,CK52,CK52,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CK52,case-ck52,/pages/equipment-model/case-ck52,track_finder_v1
mdl_case_ck62,br_case,CK62,CK62,Mini Excavator,,ts_400x725wx76,,,,,,,,,fitment_json|size_index|supplier_fitment,active_v1,Case CK62,case-ck62,/pages/equipment-model/case-ck62,track_finder_v1
mdl_case_ck82,br_case,CK82,CK82,,,,,,,,,,,,supplier_fitment,quarantine,Case CK82,,,
mdl_case_ck_25,br_case,CK-25,CK-25,,,,,,,,,,,,size_index,quarantine,Case CK-25,,,
mdl_case_cx14,br_case,CX14,CX14,Mini Excavator,,ts_230x48x70,,,,,,,,,size_index|supplier_fitment,active_v1,Case CX14,case-cx14,/pages/equipment-model/case-cx14,track_finder_v1
mdl_case_cx14_zts,br_case,CX14-ZTS,CX14-ZTS,Mini Excavator,,ts_230x48x70,,,,,,,,,size_index,active_v1,Case CX14-ZTS,case-cx14-zts,/pages/equipment-model/case-cx14-zts,track_finder_v1
mdl_case_cx14zts,br_case,CX14ZTS,CX14ZTS,,,,,,,,,,,,supplier_fitment,quarantine,Case CX14ZTS,,,
mdl_case_cx15,br_case,CX15,CX15,Mini Excavator,Excavator Pin-On,ts_230x96x31,15,3747,4.1,,2987,,,Needs Review,airtable|shopify_meta|size_index|supplier_fitment,active_v1,Case CX15,case-cx15,/pages/equipment-model/case-cx15,track_finder_v1
mdl_case_cx15c,br_case,CX15C,CX15C,Mini Excavator,Excavator Pin-On,ts_230x48x62,16,3450,8.0,,2600,Zero Tail,,Needs Review,airtable,review,Case CX15C,,,
mdl_case_cx15stc,br_case,CX15STC,CX15STC,Mini Excavator,,ts_230x48x70,,,,,,,,,size_index|supplier_fitment,active_v1,Case CX15STC,case-cx15stc,/pages/equipment-model/case-cx15stc,track_finder_v1
mdl_case_cx15str,br_case,CX15STR,CX15STR,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,Case CX15STR,case-cx15str,/pages/equipment-model/case-cx15str,track_finder_v1
mdl_case_cx16,br_case,CX16,CX16,Mini Excavator,Excavator Pin-On,ts_230x48x70,120,37700,37.5,,,,,Needs Review,airtable|shopify_meta|size_index|supplier_fitment,active_v1,Case CX16,case-cx16,/pages/equipment-model/case-cx16,track_finder_v1
mdl_case_cx16_2001,br_case,CX16-2001,CX16-2001,Mini Excavator,,ts_230x48x70,,,,,,,,,size_index,active_v1,Case CX16-2001,case-cx16-2001,/pages/equipment-model/case-cx16-2001,track_finder_v1
mdl_case_cx16b,br_case,CX16B,CX16B,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,Case CX16B,case-cx16b,/pages/equipment-model/case-cx16b,track_finder_v1
mdl_case_cx16svc,br_case,CX16SVC,CX16SVC,,,,,,,,,,,,supplier_fitment,quarantine,Case CX16SVC,,,
mdl_case_cx16svr,br_case,CX16SVR,CX16SVR,,,,,,,,,,,,supplier_fitment,quarantine,Case CX16SVR,,,
mdl_case_cx17b,br_case,CX17B,CX17B,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index,active_v1,Case CX17B,case-cx17b,/pages/equipment-model/case-cx17b,track_finder_v1
mdl_case_cx17bzts,br_case,CX17BZTS,CX17BZTS,,,,,,,,,,,,supplier_fitment,quarantine,Case CX17BZTS,,,
mdl_case_cx17c,br_case,CX17C,CX17C,Mini Excavator,Excavator Pin-On,ts_230x48x70,16,3770,8.0,,2640,Minimal Tail,,Verified,airtable|shopify_meta|size_index|supplier_fitment,active_v1,Case CX17C,case-cx17c,/pages/equipment-model/case-cx17c,track_finder_v1
mdl_case_cx18b,br_case,CX18B,CX18B,Mini Excavator,,ts_230x48x70,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,Case CX18B,case-cx18b,/pages/equipment-model/case-cx18b,track_finder_v1
mdl_case_cx18c,br_case,CX18C,CX18C,Mini Excavator,Excavator Pin-On,ts_230x48x62,16,4075,8.0,,2640,Minimal Tail,,Needs Review,airtable,review,Case CX18C,,,
mdl_case_cx20b,br_case,CX20B,CX20B,Mini Excavator,Excavator Pin-On,ts_300x525nx76,23,4629,6.9,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX20B,case-cx20b,/pages/equipment-model/case-cx20b,track_finder_v1
mdl_case_cx20bmr,br_case,CX20BMR,CX20BMR,,,,,,,,,,,,supplier_fitment,quarantine,Case CX20BMR,,,
mdl_case_cx21c,br_case,CX21C,CX21C,Mini Excavator,Excavator Pin-On,,19,4750,10.0,,2844,Minimal Tail,,Needs Review,airtable|shopify_meta,review,Case CX21C,,,
mdl_case_cx22b,br_case,CX22B,CX22B,Mini Excavator,Excavator Pin-On,ts_300x525nx76,23,,6.9,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX22B,case-cx22b,/pages/equipment-model/case-cx22b,track_finder_v1
mdl_case_cx22bmc,br_case,CX22BMC,CX22BMC,,,,,,,,,,,,supplier_fitment,quarantine,Case CX22BMC,,,
mdl_case_cx22bzts,br_case,CX22BZTS,CX22BZTS,,,,,,,,,,,,supplier_fitment,quarantine,Case CX22BZTS,,,
mdl_case_cx23,br_case,CX23,CX23,,,,,,,,,,,,supplier_fitment,quarantine,Case CX23,,,
mdl_case_cx25,br_case,CX25,CX25,Mini Excavator,Excavator Pin-On,ts_300x525nx76,17,5556,12.7,,3277,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX25,case-cx25,/pages/equipment-model/case-cx25,track_finder_v1
mdl_case_cx26,br_case,CX26,CX26,Mini Excavator,Excavator Pin-On,ts_300x525nx76,24,5853,,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Case CX26,case-cx26,/pages/equipment-model/case-cx26,track_finder_v1
mdl_case_cx26c,br_case,CX26C,CX26C,Mini Excavator,Excavator Pin-On,ts_300x525nx78,20,5665,12.0,,2900,Minimal Tail,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX26C,case-cx26c,/pages/equipment-model/case-cx26c,track_finder_v1
mdl_case_cx27b,br_case,CX27B,CX27B,Mini Excavator,Excavator Pin-On,ts_300x525nx80,21,5556,14.0,,3336,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX27B,case-cx27b,/pages/equipment-model/case-cx27b,track_finder_v1
mdl_case_cx27bmc,br_case,CX27BMC,CX27BMC,,,,,,,,,,,,supplier_fitment,quarantine,Case CX27BMC,,,
mdl_case_cx27bmr,br_case,CX27BMR,CX27BMR,,,,,,,,,,,,supplier_fitment,quarantine,Case CX27BMR,,,
mdl_case_cx27bzts,br_case,CX27BZTS,CX27BZTS,,,,,,,,,,,,supplier_fitment,quarantine,Case CX27BZTS,,,
mdl_case_cx28,br_case,CX28,CX28,Mini Excavator,Excavator Pin-On,ts_300x525nx78,,,,,,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX28,case-cx28,/pages/equipment-model/case-cx28,track_finder_v1
mdl_case_cx30,br_case,CX30,CX30,Mini Excavator,Excavator Pin-On,ts_300x525nx80,206,65036,128.4,,,,,Verified,airtable|fitment_json|shopify_meta,active_v1,Case CX30,case-cx30,/pages/equipment-model/case-cx30,track_finder_v1
mdl_case_cx30b,br_case,CX30B,CX30B,,,,,,,,,,,,supplier_fitment,quarantine,Case CX30B,,,
mdl_case_cx30c,br_case,CX30C,CX30C,Mini Excavator,Excavator Pin-On,ts_300x525nx80,25,6900,14.0,,3045,Zero Tail,,Needs Review,airtable|shopify_meta,active_v1,Case CX30C,case-cx30c,/pages/equipment-model/case-cx30c,track_finder_v1
mdl_case_cx31,br_case,CX31,CX31,,,ts_300x525wx82,,,,,,,,,fitment_json|shopify_meta|supplier_fitment,reference,Case CX31,,,
mdl_case_cx31b,br_case,CX31B,CX31B,,,ts_300x525kx88,,,,,,,,,fitment_json|shopify_meta|size_index|supplier_fitment,reference,Case CX31B,,,
mdl_case_cx31bmc,br_case,CX31BMC,CX31BMC,,,ts_300x525kx88,,,,,,,,,fitment_json|shopify_meta|supplier_fitment,reference,Case CX31BMC,,,
mdl_case_cx31bmr,br_case,CX31BMR,CX31BMR,,,ts_300x525kx88,,,,,,,,,fitment_json|shopify_meta|supplier_fitment,reference,Case CX31BMR,,,
mdl_case_cx31c,br_case,CX31C,CX31C,Mini Excavator,Excavator Pin-On,,25,7200,14.0,,3045,Zero Tail,,Needs Review,airtable|shopify_meta,review,Case CX31C,,,
mdl_case_cx33c,br_case,CX33C,CX33C,Mini Excavator,,ts_300x525x86,,,,,,,,,fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case CX33C,case-cx33c,/pages/equipment-model/case-cx33c,track_finder_v1
mdl_case_cx35,br_case,CX35,CX35,Mini Excavator,,ts_300x525x86,,,,,,,,,fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case CX35,case-cx35,/pages/equipment-model/case-cx35,track_finder_v1
mdl_case_cx35b,br_case,CX35B,CX35B,,,ts_300x525wx82,,,,,,,,,fitment_json|shopify_meta,reference,Case CX35B,,,
mdl_case_cx36,br_case,CX36,CX36,Mini Excavator,,ts_300x525kx88,,,,,,,,,shopify_meta|size_index|supplier_fitment,active_v1,Case CX36,case-cx36,/pages/equipment-model/case-cx36,track_finder_v1
mdl_case_cx36b,br_case,CX36B,CX36B,Mini Excavator,,ts_300x525kx88,,,,,,,,,fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case CX36B,case-cx36b,/pages/equipment-model/case-cx36b,track_finder_v1
mdl_case_cx36bmc,br_case,CX36BMC,CX36BMC,,,,,,,,,,,,supplier_fitment,quarantine,Case CX36BMC,,,
mdl_case_cx36bmr,br_case,CX36BMR,CX36BMR,,,,,,,,,,,,supplier_fitment,quarantine,Case CX36BMR,,,
mdl_case_cx36bzts,br_case,CX36BZTS,CX36BZTS,,,,,,,,,,,,supplier_fitment,quarantine,Case CX36BZTS,,,
mdl_case_cx36c,br_case,CX36C,CX36C,Mini Excavator,Excavator Pin-On,,25,8200,17.0,,3045,Zero Tail,,Needs Review,airtable|shopify_meta,review,Case CX36C,,,
mdl_case_cx37c,br_case,CX37C,CX37C,Mini Excavator,Excavator Pin-On,ts_300x525x86,25,8350,17.0,,3045,Zero Tail,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case CX37C,case-cx37c,/pages/equipment-model/case-cx37c,track_finder_v1
mdl_case_cx39b,br_case,CX39B,CX39B,Mini Excavator,,ts_300x525kx88,,,,,,,,,fitment_json|shopify_meta|size_index,active_v1,Case CX39B,case-cx39b,/pages/equipment-model/case-cx39b,track_finder_v1
mdl_case_cx40b,br_case,CX40B,CX40B,,,,,,,,,,,,supplier_fitment,quarantine,Case CX40B,,,
mdl_case_cx40bmc,br_case,CX40BMC,CX40BMC,,,,,,,,,,,,supplier_fitment,quarantine,Case CX40BMC,,,
mdl_case_cx40bmr,br_case,CX40BMR,CX40BMR,,,,,,,,,,,,supplier_fitment,quarantine,Case CX40BMR,,,
mdl_case_cx47,br_case,CX47,CX47,Mini Excavator,Excavator Pin-On,ts_400x725kx74,362,103800,190.3,,4554,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX47,case-cx47,/pages/equipment-model/case-cx47,track_finder_v1
mdl_case_cx50,br_case,CX50,CX50,Mini Excavator,Excavator Pin-On,ts_400x725kx74,39,10261,30.0,,3336,,,Needs Review,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX50,case-cx50,/pages/equipment-model/case-cx50,track_finder_v1
mdl_case_cx50b,br_case,CX50B,CX50B,Mini Excavator,Excavator Pin-On,ts_400x725kx74,39,10261,30.0,,3336,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX50B,case-cx50b,/pages/equipment-model/case-cx50b,track_finder_v1
mdl_case_cx50bmc,br_case,CX50BMC,CX50BMC,,,,,,,,,,,,supplier_fitment,quarantine,Case CX50BMC,,,
mdl_case_cx50bmr,br_case,CX50BMR,CX50BMR,,,,,,,,,,,,supplier_fitment,quarantine,Case CX50BMR,,,
mdl_case_cx50bzts,br_case,CX50BZTS,CX50BZTS,,,,,,,,,,,,supplier_fitment,quarantine,Case CX50BZTS,,,
mdl_case_cx50c,br_case,CX50C,CX50C,Mini Excavator,Excavator Pin-On,,36,10700,21.0,,3300,Conventional,,Needs Review,airtable,review,Case CX50C,,,
mdl_case_cx55b,br_case,CX55B,CX55B,Mini Excavator,Excavator Pin-On,ts_400x725kx74,37,11309,26.4,,3336,,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX55B,case-cx55b,/pages/equipment-model/case-cx55b,track_finder_v1
mdl_case_cx55bmsr,br_case,CX55BMSR,CX55BMSR,Mini Excavator,Excavator Pin-On,ts_400x725kx74,37,11309,26.4,,3336,,,Needs Review,airtable|fitment_json,active_v1,Case CX55BMSR,case-cx55b-msr,/pages/equipment-model/case-cx55b-msr,track_finder_v1
mdl_case_cx55c,br_case,CX55C,CX55C,Mini Excavator,Excavator Pin-On,,36,11400,21.0,,3300,Conventional,,Needs Review,airtable,review,Case CX55C,,,
mdl_case_cx57,br_case,CX57,CX57,Mini Excavator,,ts_400x725wx76,,,,,,,,,fitment_json|shopify_meta|size_index,active_v1,Case CX57,case-cx57,/pages/equipment-model/case-cx57,track_finder_v1
mdl_case_cx57c,br_case,CX57C,CX57C,Mini Excavator,Excavator Pin-On,ts_400x725wx76,42,12400,24.0,,3300,Conventional,,Needs Review,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case CX57C,case-cx57c,/pages/equipment-model/case-cx57c,track_finder_v1
mdl_case_cx60c,br_case,CX60C,CX60C,Mini Excavator,Excavator Pin-On,ts_400x725wx76,42,13100,24.0,,3300,Conventional,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case CX60C,case-cx60c,/pages/equipment-model/case-cx60c,track_finder_v1
mdl_case_cx65b,br_case,CX65B,CX65B,Mini Excavator,Excavator Pin-On,ts_400x725kx74,,,,,,,,Needs Review,airtable|fitment_json,active_v1,Case CX65B,case-cx65b,/pages/equipment-model/case-cx65b,track_finder_v1
mdl_case_cx75c,br_case,CX75C,CX75C,Mini Excavator,Excavator Pin-On,ts_450x71x82,55,16500,31.0,,3481,Conventional,,Needs Review,airtable|shopify_meta|supplier_fitment,review,Case CX75C,,,
mdl_case_cx75sr,br_case,CX75SR,CX75SR,Mini Excavator,,ts_450x81nx76,,,,,,,,,fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX75SR,case-cx75sr,/pages/equipment-model/case-cx75sr,track_finder_v1
mdl_case_cx80,br_case,CX80,CX80,,,,,,,,,,,,supplier_fitment,quarantine,Case CX80,,,
mdl_case_cx80c,br_case,CX80C,CX80C,Mini Excavator,Excavator Pin-On,ts_450x81nx76,55,17500,31.0,,3481,Conventional,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case CX80C,case-cx80c,/pages/equipment-model/case-cx80c,track_finder_v1
mdl_case_cx_35,br_case,CX-35,CX-35,,,ts_300x525x86,,,,,,,,,size_index,reference,Case CX-35,,,
mdl_case_eh35b,br_case,EH35B,EH35B,,,,,,,,,,,,size_index,quarantine,Case EH35B,,,
mdl_case_lx92,br_case,LX92,LX92,,,,,,,,,,,,supplier_fitment,quarantine,Case LX92,,,
mdl_case_m400t,br_case,M400T,M400T,,,,,,,,,,,,supplier_fitment,quarantine,Case M400T,,,
mdl_case_sr130,br_case,SR130,SR130,,,,,,,,,,,,supplier_fitment,quarantine,Case SR130,,,
mdl_case_sr150,br_case,SR150,SR150,,,,,,,,,,,,supplier_fitment,quarantine,Case SR150,,,
mdl_case_sr160,br_case,SR160,SR160,,,,,,,,,,,,supplier_fitment,quarantine,Case SR160,,,
mdl_case_sr175,br_case,SR175,SR175,,,,,,,,,,,,supplier_fitment,quarantine,Case SR175,,,
mdl_case_sr175b,br_case,SR175B,SR175B,,,,,,,,,,,,supplier_fitment,quarantine,Case SR175B,,,
mdl_case_sr200,br_case,SR200,SR200,,,,,,,,,,,,supplier_fitment,quarantine,Case SR200,,,
mdl_case_sr210,br_case,SR210,SR210,,,,,,,,,,,,supplier_fitment,quarantine,Case SR210,,,
mdl_case_sr210b,br_case,SR210B,SR210B,,,,,,,,,,,,supplier_fitment,quarantine,Case SR210B,,,
mdl_case_sr220,br_case,SR220,SR220,,,,,,,,,,,,supplier_fitment,quarantine,Case SR220,,,
mdl_case_sr240,br_case,SR240,SR240,,,,,,,,,,,,supplier_fitment,quarantine,Case SR240,,,
mdl_case_sr240b,br_case,SR240B,SR240B,,,,,,,,,,,,supplier_fitment,quarantine,Case SR240B,,,
mdl_case_sr250,br_case,SR250,SR250,,,,,,,,,,,,supplier_fitment,quarantine,Case SR250,,,
mdl_case_sr270,br_case,SR270,SR270,,,,,,,,,,,,supplier_fitment,quarantine,Case SR270,,,
mdl_case_sr270b,br_case,SR270B,SR270B,,,,,,,,,,,,supplier_fitment,quarantine,Case SR270B,,,
mdl_case_sv185,br_case,SV185,SV185,,,,,,,,,,,,supplier_fitment,quarantine,Case SV185,,,
mdl_case_sv185b,br_case,SV185B,SV185B,,,,,,,,,,,,supplier_fitment,quarantine,Case SV185B,,,
mdl_case_sv250,br_case,SV250,SV250,,,,,,,,,,,,supplier_fitment,quarantine,Case SV250,,,
mdl_case_sv280,br_case,SV280,SV280,,,,,,,,,,,,supplier_fitment,quarantine,Case SV280,,,
mdl_case_sv300,br_case,SV300,SV300,,,,,,,,,,,,supplier_fitment,quarantine,Case SV300,,,
mdl_case_sv340,br_case,SV340,SV340,,,,,,,,,,,,supplier_fitment,quarantine,Case SV340,,,
mdl_case_sv340b,br_case,SV340B,SV340B,,,,,,,,,,,,supplier_fitment,quarantine,Case SV340B,,,
mdl_case_tf300,br_case,TF300,TF300,,,,,,,,,,,Needs Review,airtable|supplier_fitment,quarantine,Case TF300,,,
mdl_case_tf300rt,br_case,TF300RT,TF300RT,,,,,,,,,,,Needs Review,airtable|supplier_fitment,quarantine,Case TF300RT,,,
mdl_case_tl100,br_case,TL100,TL100,,,,,,,,,,,Needs Review,airtable|supplier_fitment,quarantine,Case TL100,,,
mdl_case_tr270,br_case,TR270,TR270,Skid Steer,Universal Quick-Attach,ts_320x86bx50,74,8270,17.0,30.0,3500,Radial,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case TR270,case-tr270,/pages/equipment-model/case-tr270,track_finder_v1
mdl_case_tr270b,br_case,TR270B,TR270B,Skid Steer,,ts_320x86bx50,74,8270,24.2,32.4,,,,Needs Review,airtable|shopify_meta|size_index|supplier_fitment,active_v1,Case TR270B,case-tr270b,/pages/equipment-model/case-tr270b,track_finder_v1
mdl_case_tr310,br_case,TR310,TR310,Skid Steer,Universal Quick-Attach,ts_400x86bx50,74,8880,24.2,32.4,,,,Verified,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case TR310,case-tr310,/pages/equipment-model/case-tr310,track_finder_v1
mdl_case_tr310b,br_case,TR310B,TR310B,Skid Steer,Universal Quick-Attach,ts_320x86bx50,74,8850,17.0,33.0,3500,Vertical,,Needs Review,airtable|fitment_json|shopify_meta|size_index|supplier_fitment,active_v1,Case TR310B,case-tr310b,/pages/equipment-model/case-tr310b,track_finder_v1
mdl_case_tr320,br_case,TR320,TR320,Skid Steer,Universal Skid Steer,ts_450x86bx55,90,10750,24.0,,3500,Vertical,,Verified,airtable|fitment_json|shopify_meta|supplier_fitment,active_v1,Case TR320,case-tr320,/pages/equipment-model/case-tr320,track_finder_v1
