entity_type,entity_id,handle_or_size,media_role,has_media,url_preview,status
machine,mdl_new_holland_e18c,new-holland-e18c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-e18c-hero.webp,pass
machine,mdl_new_holland_e18sr,new-holland-e18sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_new_holland_e20_2sr,new-holland-e20-2sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_new_holland_e20sr,new-holland-e20sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_new_holland_e22_2sr,new-holland-e22-2sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_new_holland_e25sr,new-holland-e25sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_new_holland_e26bsr,new-holland-e26bsr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_new_holland_e26c,new-holland-e26c,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/new-holland-excavator-hero.webp?v=1773971532,pass
machine,mdl_new_holland_e27,new-holland-e27,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_new_holland_e27_2sr,new-holland-e27-2sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_new_holland_e29bsr,new-holland-e-29-b-sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_new_holland_e30c,new-holland-e30c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/new-holland-e30c-hero.webp,pass
machine,mdl_new_holland_e33c,new-holland-e33c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5x86-mx-01.webp,pass
machine,mdl_new_holland_e35,new-holland-e35,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Kx88-directional-01.webp,pass
machine,mdl_new_holland_e352c,new-holland-e-35-2c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Kx88-directional-01.webp,pass
machine,mdl_new_holland_e37c,new-holland-e37c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5x86-mx-01.webp,pass
machine,mdl_new_holland_e40_2sr,new-holland-e-40-2sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_e40sr,new-holland-e-40sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_e45_2sr,new-holland-e-45-2sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_e455r,new-holland-e455r,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_new_holland_e45sr,new-holland-e-45sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_e50,new-holland-e50,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_new_holland_e50_2sr,new-holland-e-50-2sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_e50b,new-holland-e-50b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_e50sr,new-holland-e50sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_new_holland_e55bx,new-holland-e55bx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_new_holland_e57c,new-holland-e57c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_new_holland_ec25,new-holland-ec25,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx74-directional-01.webp,pass
machine,mdl_new_holland_ec25sr,new-holland-ec-25sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx74-directional-01.webp,pass
machine,mdl_new_holland_ec35,new-holland-ec35,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_new_holland_ec35sr,new-holland-ec-35sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_new_holland_ec45,new-holland-ec45,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_ec45sr,new-holland-ec-45sr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_ec60,new-holland-ec60,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_new_holland_eh_35b,new-holland-eh-35b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Kx88-directional-01.webp,pass
machine,mdl_new_holland_eh15b,new-holland-eh-15b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_new_holland_eh16,new-holland-eh16,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_new_holland_eh18,new-holland-eh18,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_new_holland_eh25,new-holland-eh25,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx74-directional-01.webp,pass
machine,mdl_new_holland_eh27b,new-holland-eh-27b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_new_holland_eh30_b,new-holland-eh-30b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Wx82-block-01.webp,pass
machine,mdl_new_holland_eh35,new-holland-eh35,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Kx88-directional-01.webp,pass
machine,mdl_new_holland_eh45,new-holland-eh45,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_new_holland_eh50b,new-holland-eh-50b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_new_holland_lt175b,new-holland-lt175b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x50-x-terrain-01.webp,pass
machine,mdl_new_holland_lt185,new-holland-lt185,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x55-zig-zag-01.webp,pass
machine,mdl_new_holland_lt185b,new-holland-lt185b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x55-zig-zag-01.webp,pass
machine,mdl_new_holland_lt190,new-holland-lt190,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x55-zig-zag-01.webp,pass
machine,mdl_new_holland_lt190b,new-holland-lt190b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x55-zig-zag-01.webp,pass
machine,mdl_sany_sy18c,sany-sy18c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_sany_sy26c,sany-sy26c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx80-directional-01.webp,pass
machine,mdl_sany_sy26u,sany-sy26u,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/sany-sy26u-hero.webp,pass
machine,mdl_sany_sy35c,sany-sy35c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Kx88-directional-01.webp,pass
machine,mdl_sany_sy35u,sany-sy35u,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/sany-sy35u-hero.webp,pass
machine,mdl_sany_sy50u,sany-sy50u,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/sany-sy50u-hero.webp,pass
machine,mdl_sany_sy60c,sany-sy60c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_sany_sy75c,sany-sy75c,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/sany-excavator-hero.webp?v=1773971535,pass
machine,mdl_sany_sy80u,sany-sy80u,hero,no,,review
machine,mdl_takeuchi_tb020,takeuchi-tb020,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_takeuchi_tb025,takeuchi-tb025,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_takeuchi_tb035,takeuchi-tb035,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x52.5x86-mx-01.webp,pass
machine,mdl_takeuchi_tb045,takeuchi-tb045,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_takeuchi_tb053fr,takeuchi-tb053fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_takeuchi_tb07,takeuchi-tb07,hero,no,,review
machine,mdl_takeuchi_tb070,takeuchi-tb-070,hero,no,,review
machine,mdl_takeuchi_tb108,takeuchi-tb-108,hero,no,,review
machine,mdl_takeuchi_tb125,takeuchi-tb125,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx78-directional-01.webp,pass
machine,mdl_takeuchi_tb135,takeuchi-tb135,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb135-hero.webp,pass
machine,mdl_takeuchi_tb138,takeuchi-tb138,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x52.5x86-mx-01.webp,pass
machine,mdl_takeuchi_tb138fr,takeuchi-tb138fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x52.5x86-mx-01.webp,pass
machine,mdl_takeuchi_tb145,takeuchi-tb145,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_takeuchi_tb153fr,takeuchi-tb153fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_takeuchi_tb15f,takeuchi-tb-15f,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_takeuchi_tb15fr,takeuchi-tb15fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x70-directional-01.webp,pass
machine,mdl_takeuchi_tb175,takeuchi-tb175,hero,no,,review
machine,mdl_takeuchi_tb180fr,takeuchi-tb180fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb180fr-hero.webp,pass
machine,mdl_takeuchi_tb225,takeuchi-tb225,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb225-hero.webp,pass
machine,mdl_takeuchi_tb228,takeuchi-tb228,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb228-hero.webp,pass
machine,mdl_takeuchi_tb230,takeuchi-tb230,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb230-hero.webp,pass
machine,mdl_takeuchi_tb235,takeuchi-tb235,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb235-hero.webp,pass
machine,mdl_takeuchi_tb235_2,takeuchi-tb235-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x52.5x86-mx-01.webp,pass
machine,mdl_takeuchi_tb240,takeuchi-tb240,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb240-hero.webp,pass
machine,mdl_takeuchi_tb245,takeuchi-tb245,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_takeuchi_tb249,takeuchi-tb-249,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_takeuchi_tb250,takeuchi-tb250,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb250-hero.webp,pass
machine,mdl_takeuchi_tb250_2,takeuchi-tb250-2,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/takeuchi-excavator-hero.webp?v=1773971535,pass
machine,mdl_takeuchi_tb257fr,takeuchi-tb257fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb257fr-hero.webp,pass
machine,mdl_takeuchi_tb260,takeuchi-tb260,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb260-hero.webp,pass
machine,mdl_takeuchi_tb260r,takeuchi-tb260r,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_takeuchi_tb280fr,takeuchi-tb280fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb280fr-hero.webp,pass
machine,mdl_takeuchi_tb285,takeuchi-tb285,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb285-hero.webp,pass
machine,mdl_takeuchi_tb290,takeuchi-tb290,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb290-hero.webp,pass
machine,mdl_takeuchi_tb370,takeuchi-tb370,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb370-hero.webp,pass
machine,mdl_takeuchi_tb38fr,takeuchi-tb38fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/350x52.5x86-mx-01.webp,pass
machine,mdl_takeuchi_tb53fr,takeuchi-tb-53fr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx74-directional-01.webp,pass
machine,mdl_takeuchi_tb80fr,takeuchi-tb80fr,hero,no,,review
machine,mdl_takeuchi_tl10,takeuchi-tl10,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x100x48-c-block-01.webp,pass
machine,mdl_takeuchi_tl10v2,takeuchi-tl10v2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl10v2-hero.webp,pass
machine,mdl_takeuchi_tl12,takeuchi-tl12,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x100x50-c-block-01.webp,pass
machine,mdl_takeuchi_tl12r2,takeuchi-tl12r2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl12r2-hero.webp,pass
machine,mdl_takeuchi_tl12v2,takeuchi-tl12v2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl12v2-hero.webp,pass
machine,mdl_takeuchi_tl130,takeuchi-tl130,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl130-hero.webp,pass
machine,mdl_takeuchi_tl140,takeuchi-tl140,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl140-hero.webp,pass
machine,mdl_takeuchi_tl150,takeuchi-tl150,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl150-hero.webp,pass
machine,mdl_takeuchi_tl230,takeuchi-tl230,hero,no,,review
machine,mdl_takeuchi_tl230_2,takeuchi-tl230-2,hero,no,,review
machine,mdl_takeuchi_tl240,takeuchi-tl240,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl240-hero.webp,pass
machine,mdl_takeuchi_tl250,takeuchi-tl250,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl250-hero.webp,pass
machine,mdl_takeuchi_tl26,takeuchi-tl26,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/320x86x48-multi-bar-01.webp,pass
machine,mdl_takeuchi_tl6r,takeuchi-tl6r,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl6r-hero.webp,pass
machine,mdl_takeuchi_tl8,takeuchi-tl8,hero,no,,review
machine,mdl_takeuchi_tl8r2,takeuchi-tl8r2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl8r2-hero.webp,pass
machine,mdl_terex_am37r,terex-am37r,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5x86-mx-01.webp,pass
machine,mdl_terex_hr18,terex-hr18,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Kx72-directional-01.webp,pass
machine,mdl_terex_pt_100,terex-pt-100,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_pt_110f,terex-pt-110f,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_pt_30,terex-pt30,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,pass
machine,mdl_terex_pt_50,terex-pt-50,hero,no,,review
machine,mdl_terex_pt_60,terex-pt-60,hero,no,,review
machine,mdl_terex_pt100f,terex-pt100f,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_pt100g,terex-pt100g,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_pt110,terex-pt110,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_pt110forestry,terex-pt-110-forestry,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_pt75,terex-pt-75,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_r190t,terex-r190t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/terex-r190t-hero.webp,pass
machine,mdl_terex_r265t,terex-r265t,hero,yes,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,pass
machine,mdl_terex_r350t,terex-r350t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_sr_80,terex-sr-80,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/457x101.6x51-multi-bar-01.webp,pass
machine,mdl_terex_st50,terex-st50,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/450x86x56-c-block-01.webp,pass
machine,mdl_terex_tc_37,terex-tc37,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5x86-mx-01.webp,pass
machine,mdl_terex_tc20,terex-tc20,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_terex_tc35_2,terex-tc35-2,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5x86-mx-01.webp,pass
machine,mdl_terex_tc60,terex-tc60,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/400x72.5Wx76-directional-01.webp,pass
machine,mdl_vermeer_20x22,vermeer-20x22,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x72x39-c-block-01.webp,pass
machine,mdl_vermeer_ctx100,vermeer-ctx100,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/vermeer-ctx100-hero.webp,pass
machine,mdl_vermeer_ctx160,vermeer-ctx160,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/vermeer-ctx160-hero.webp,pass
machine,mdl_vermeer_d20x22,vermeer-d20x22,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx84-directional-01.webp,pass
machine,mdl_vermeer_rtx450,vermeer-rtx450,hero,no,,review
machine,mdl_vermeer_s400tx,vermeer-s400tx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/180x72x39-directional-01.webp,pass
machine,mdl_vermeer_s600tx,vermeer-s600tx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/vermeer-s600tx-hero.webp,pass
machine,mdl_vermeer_s725tx,vermeer-s725tx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/vermeer-s725tx-hero.webp,pass
machine,mdl_vermeer_s800tx,vermeer-s800tx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/vermeer-s800tx-hero.webp,pass
machine,mdl_vermeer_s925tx,vermeer-s925tx,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/vermeer-s925tx-hero.webp,pass
machine,mdl_volvo_ec_20b_xtv,volvo-ec-20b-xtv,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x72-directional-01.webp,pass
machine,mdl_volvo_ec_20c,volvo-ec-20c,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x72-directional-01.webp,pass
machine,mdl_volvo_ec15,volvo-ec15,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_volvo_ec15b,volvo-ec15b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_volvo_ec15xr,volvo-ec15xr,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_volvo_ec20,volvo-ec20,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x72-directional-01.webp,pass
machine,mdl_volvo_ec20b,volvo-ec20b,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_volvo_ec20d,volvo-ec-20d,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x72-directional-01.webp,pass
machine,mdl_volvo_ec20e,volvo-ec20e,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/300x52.5Nx76-directional-01.webp,pass
machine,mdl_volvo_ec20t,volvo-ec-20t,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x72-directional-01.webp,pass
machine,mdl_volvo_ec20tb,volvo-ec-20tb,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x72-directional-01.webp,pass
machine,mdl_volvo_ec20v,volvo-ec-20v,hero,yes,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/catalog-images/sizes/230x48x72-directional-01.webp,pass
